"*uédʰh₁- / *udʰh₁-","‘give a shove, strike (once)’ [aor. | amph.] : Ind | *uedʰh₁"
"*ué-uok̑- / *ué-uk̑-","‘want v.’ [pres. | acro.] : Anat Ind | *uek̑"
"?*ue-uólh₂- / ?*ue-u̯l̥h₀-","‘be (grown) strong, great or powerful’ [pf. | hyst.] : Gm | *uelh₂"
"*korh₀-éie-","‘keep spreading (sth.) out, keep pouring, keep throwing’ [iter. | meso.] : Iran Celt | *kerh₀ ⁴"
"*gʷe-gʷg̑ʰór- / *gʷe-gʷg̑ʰr-","‘be flowed out, be sailed forth’ [pf. | hyst.] : Ind Gk | *gʷg̑ʰer"
"*me-mnóh₂- / *me-mn̥h₂-","‘have in mind’ [pf. | hyst.] : Gk | *mn⁃eh₂"
"*ne-nóih₀- / *ne-nih₀-","‘be in the lead (?)’ [pf. | hyst.] : Anat Ind | *neih₁ | *neih₃"
"*ne-nóm- / *ne-nm-","‘be bent, be bowed’ [pf. | hyst.] : Ind | *nem ¹"
"*me-mór- / *me-mr-","‘be dead, be gone’ [pf. | hyst.] : Ind | *mer ¹"
"?*bʰe-bʰórg̑ʰ- / ?*bʰe-bʰr̥g̑ʰ-","‘be grown tall, be risen’ [pf. | hyst.] : Ind | *bʰerg̑ʰ"
"*bʰe-bʰóudʰ- / *bʰe-bʰudʰ-","‘be awake, be attentive’ [pf. | hyst.] : Ind Gk Celt Gm T | *bʰeudʰ"
"*de-dók̑- / *de-dk̑-","‘be properly accepting of; be aware, know’ [pf. | hyst.] : Ind Gk It | *dek̑ ¹"
"*de-dór- / *de-dr-","‘be torn apart, be in pieces’ [pf. | hyst.] : Ind Gk Gm | *der ¹"
"*g̑e-g̑ónh₁- / *g̑e-g̑n̥h₁-","‘be born’ [pf. | hyst.] : Ind Gk Celt | *g̑enh₁"
"*g̑e-g̑nóh₃- / *g̑e-g̑n̥h₃-","‘be aware, know’ [pf. | hyst.] : Ind Celt Gm | *g̑neh₃"
"*gʷe-gʷóm- / *gʷe-gʷm-","‘be gone; be arrived, be near’ [pf. | hyst.] : IIr Gm T | *gʷem"
"*h₁e-h₁óm- / *h₁e-h₁m-","‘be in possession of (?)’ [pf. | hyst.] : It | *h₁em"
"*h₁e-h₁óp- / *h₁e-h₁p-","‘be arrived, be begun’ [pf. | hyst.] : IIr It | *h₁ep ¹"
"*h₁e-h₁ór- / *h₁e-h₁r-","‘be arrived, be there’ [pf. | hyst.] : Anat Ind Gm | *h₁er ¹"
"*h₁e-h₁óuh₀- / *h₁e-h₁uh₀-","‘be a help (?)’ [pf. | hyst.] : Ind | *h₁euh₁ | *h₁euh₃"
"*h₁e-h₁lóudʰ- / *h₁e-h₁ludʰ-","‘be big, be grown up’ [pf. | hyst.] : IIr Gk Gm | *h₁leudʰ"
"*h₂e-h₂ór- / *h₂e-h₂r-","‘fit together (generally)’ [pf. | hyst.] : Gk | *h₂er ¹"
"*h₂e-h₂nók̑- / *h₂e-h₂nk̑-","‘be arrived, be there’ [pf. | hyst.] : Ind Gm | *h₂nek̑"
"*h₂e-h₂uóks- / *h₂e-h₂uks-","‘be grown up’ [pf. | hyst.] : Ind | *h₂ueks"
"*h₃e-h₃ólh₁- / *h₃e-h₃lh₁-","‘be in a destroyed state, be lost’ [pf. | hyst.] : Gk | *h₃elh₁"
"*h₃e-h₃ór- / *h₃e-h₃r-","‘be underway, be risen’ [pf. | hyst.] : Anat Gk | *h₃er  ¹"
"*ie-iót- / *ie-it-","‘be standing fixed somewhere, be stationed’ [pf. | hyst.] : IIr T | *iet"
"?*k̑e-k̑órh₂- / ?*k̑e-k̑r̥h₂-","‘be broken or shattered (be in a broken or shattered state)’ [pf. | hyst.] : Ind | *k̑erh₂"
"*k̑e-k̑lói- / *k̑e-k̑li-","‘be incumbent, be supported’ [pf. | hyst.] : Ind Gk | *k̑lei"
"?*k̑e-k̑lóu- / ?*k̑e-k̑lu-","‘? have heard’ [pf. | hyst.] : IIr Celt | *k̑leu"
"?*le-lógʰ- / ?*le-lgʰ-","‘lie (be in a horizontal position)’ [pf. | hyst.] : Gk Gm | *legʰ ¹"
"?*le-lóip- / ?*le-lip-","‘be stuck (to sth.)’ [pf. | hyst.] : IIr Gm Sl | *leip"
"*le-lóit- / *le-lit-","‘be gone’ [pf. | hyst.] : Iran Gm T | *leit"
"?*le-lóuh₀- / ?*le-luh₀-","‘be released’ [pf. | hyst.] : Gk T | *leuh₀"
"*le-lóuk- / *le-luk-","‘be bright, be lit’ [pf. | hyst.] : Ind | *leuk"
"*ne-nók̑- / *ne-nk̑-","‘be lost, be nowhere to be found’ [pf. | hyst.] : IIr T | *nek̑"
"*ne-nós- / *ne-ns-","‘be home safely, be escaped’ [pf. | hyst.] : Gm T | *nes"
"*pe-póh₃- / *pe-ph₃-","‘be done drinking, be drunk’ [pf. | hyst.] : Ind Gk | *peh₃"
"*se-sóik- / *se-sik-","‘be arrived, be there’ [pf. | hyst.] : It T | *seik"
"*se-sókh₀- / *se-skh₀-","‘be discerning, be able to distinguish, understand’ [pf. | hyst.] : Anat | *sekh₀"
"*se-sól- / *se-sl-","‘be darted away, be gone in a flash’ [pf. | hyst.] : Ind T | *sel ¹"
"*se-sónh₂- / *se-sn̥h₂-","‘own, possess; be accomplished’ [pf. | hyst.] : IIr Gm Arm | *senh₂"
"*s̱gʷe-s̱gʷósh₂- / *s̱gʷe-s̱gʷsh₂-","‘be extinguished, be out (fire, light)’ [pf. | hyst.] : Ind | *s̱gʷesh₂"
"↷*spe-spórdʰ- / ↷*spe-spr̥dʰ-","‘be in competition, have a rivalry’ [↷pf. | hyst.] : Ind | *sperdʰ"
"*ste-stóh₂- / *ste-sth₂-","‘be standing, be standing inside’ [pf. | hyst.] : Anat IIr Gk It Celt | *steh₂"
"*se-suóp- / *se-sup-","‘be asleep’ [pf. | hyst.] : IIr Gm Sl | *suep"
"*te-tólh₂- / *te-tl̥h₂-","‘be loaded up, be holding (sth.) up’ [pf. | hyst.] : Gk It + | *telh₂"
"?*te-tórh₂- / ?*te-tr̥h₂-","‘be through, be gone by’ [pf. | hyst.] : Ind | *terh₂"
"*ue-uóh₂ġ- / *ue-uh₂ġ-","‘be split, have a split, be in pieces’ [pf. | hyst.] : Gk T | *ueh₂ġ"
"*uóid- / *uid-","‘know, be aware of’ [pf. | amph.] : IIr Gk Celt Gm Arm Balt | *ueid"
"*ue-uóig- / *ue-uig-","‘be in motion, be departed, be gone’ [pf. | hyst.] : Ind Gm T | *ueig"
"*ue-uónh₁- / *u̯e-u̯n̥h₁-","‘like, be fond of, love’ [pf. | hyst.] : Gm | *uenh₁"
"*bʰloġ-éie-","‘shine or burn constantly, flare repeatedly’ [iter. | meso.] : Gm | *bʰleġ"
"*bʰog-éie-","‘give a portion, allocate’ [caus. | meso.] : Ind | *bʰag"
"*bʰor-éie-","‘carry again and again, carry typically or all the time’ [iter. | meso.] : Iran | *bʰer"
"*bʰorg̑ʰ-éie-","‘raise up; make grow tall’ [caus. | meso.] : Anat IIr Celt | *bʰerg̑ʰ"
"*bʰoudʰ-éie-","‘wake (so.) up’ [caus. | meso.] : IIr Sl | *bʰeudʰ"
"*dʰéh₁-s- / *dʰh₁-s-","‘want to put, place, make or prepare’ [desid. | amph.] : IIr Gk | *dʰeh₁ ¹"
"*dʰobʰ-éie-","‘diminish or reduce over and over, be constantly diminishing or reducing’ [iter. | meso.] : Iran | *dʰebʰ"
"*dʰi-dʰbʰ-s-é-","‘want or try to diminish or reduce’ [desid. | meso.] : IIr | *dʰebʰ"
"*dʰogʷʰ-éie-","‘keep burning (sth.), burn (sth.) repeatedly or all the time’ [iter. | meso.] : It Alb | *dʰegʷʰ"
"*dʰoig̑ʰ-éie-","‘spread, coat, cover or knead again and again or constantly’ [iter. | meso.] : Iran | *dʰeig̑ʰ"
"*dʰonh₂-éie-","‘make or let (so.) run, send (so.) running’ [caus. | meso.] : IIr | *dʰenh₂"
"*dok̑-éie-","‘make (so.) perceive or accept: teach, show’ [caus. | meso.] : Gk It Sl | *dek̑ ¹"
"*di-dk̑-s-é-","‘want to perceive or accept’ [desid. | meso.] : Ind It | *dek̑ ¹"
"*douk-éie-","‘pull over and over’ [iter. | meso.] : Iran Gm | *deuk"
"*g̑ʰéu-s- / *g̑ʰu-s-","‘want to pour’ [desid. | amph.] : Gk Gm | *g̑ʰeu"
"*ġoh₂dʰ-éie-","‘rejoice constantly’ [iter. | meso.] : Gk | *ġeh₂dʰ"
"*g̑ombʰ‑éie-","‘chew on, keep biting’ [iter. | meso.] : IIr | *g̑embʰ"
"*gʷg̑ʰor-éie-","‘make (sth.) flow or melt away; sail (sth.) forward vt.’ [caus. | meso.] : IIr | *gʷg̑ʰer"
"*gʷʰon-éie-","‘be beating constantly or over and over > ‘drive forward’’ [iter. | meso.] : Sl | *gʷʰen"
"*h₁i-h₁d-s-é-","‘want to eat’ [desid. | meso.] : Celt | *h₁ed"
"*h₁op-éie-","‘make (so.) take or reach’ [caus. | meso.] : Ind Nur Alb | *h₁ep ¹"
"*h₁org̑ʰ-éie-","‘keep mounting, keep climbing up’ [iter. | meso.] : Gk | *h₁erg̑ʰ"
"*h₁rom-éie-","‘make (so. / st.) quiet or still’ [caus. | meso.] : IIr Celt | *h₁rem"
"*h₂ég̑-s- / *h₂g̑-s-","‘want to say, try to say’ [desid. | amph.] : T | *h₂eg̑ ²"
"*h₂nék̑-s- / *h₂nk̑-s-","‘try to reach, want to get there’ [desid. | amph.] : Ind | *h₂nek̑"
"*h₂i-h₂n̥k̑-s-é-","‘try to reach, want to get there’ [desid. | meso.] : Ind Celt | *h₂nek̑"
"*h₂orh₀-éie-","‘make (sth.) dissolve or disappear; separate (sth.)’ [caus. | meso.] : Sl | *h₂erh₀"
"*h₂uoks-éie-","‘keep getting big’ [iter. | meso.] : Gm | *h₂ueks"
"*h₂uos-éie-","‘dwell continually, keep spending the night’ [iter. | meso.] : Celt Arm | *h₂ues ¹"
"*iot-éie-","‘position or station (sth. / so.)’ [caus. | meso.] : IIr | *iet"
"*ioug̑h₀-éie-","‘make (so.) uneasy’ [caus. | meso.] : Iran Gm | *ieug̑h₀"
"*k̑éi-s- / *k̑i-s-","‘want to be lying (in a lying position)’ [desid. | amph.] : Ind Gk | *k̑ei ¹"
"*kél-s- / *kl̥-s-","‘want to drive forward, try to push forward’ [desid. | amph.] : Gk T | *kel"
"*klop-éie-","‘steal constantly, hide again and again’ [iter. | meso.] : Gk | *klep"
"*k̑lou-éie-","‘make (so.) hear’ [caus. | meso.] : IIr | *k̑leu"
"*k̑léu-s- / *k̑lu-s-","‘want to hear, try to hear’ [desid. | amph.] : Gk Celt | *k̑leu"
"*kos-éie-","‘keep combing, scratching, arranging or setting in order’ [iter. | meso.] : Gm Balt | *kes"
"*k̑uos-éie-","‘make (so.) pant, snort, or sigh’ [caus. | meso.] : Ind | *k̑u⁃es"
"*kʷéi-s- / *kʷi-s-","‘try to notice, want to notice’ [desid. | amph.] : Anat Iran Celt | *kʷei ¹"
"*kʷér-s- / *kʷr̥-s-","‘try to cut or make’ [desid. | amph.] : Ind | *kʷer ¹"
"*kʷolh₁-éie-","‘turn (sth. / so.) around vt.’ [caus. | meso.] : IIr Gk | *kʷel, *kʷel⁃h₁ ¹"
"*kʷols-éie-","‘keep making furrows, usually make furrows’ [iter. | meso.] : Iran | *kʷels"
"*logʰ-éie-","‘lay, make (so.) lie down’ [caus. | meso.] : Anat Celt Gm Sl | *legʰ ¹"
"*loh₁-éie-","‘slacken all the time or let go over and over, be loose’ [iter. | meso.] : Anat | *leh₁"
"*loit-éie-","‘lead (so.) away’ [caus. | meso.] : Gm | *leit"
"*loip-éie-","‘stick (sth. onto sth.)’ [caus. | meso.] : Gm | *leip"
"*louk-éie-","‘make (sth.) bright’ [caus. | meso.] : Anat IIr It Sl | *leuk"
"*mouh₁-éie-","‘keep moving’ [iter. | meso.] : It | *mieuh₁"
"? *moith₂-éie-","‘keep changing (sth.), keep taking (sth.) away’ [iter. | meso.] : Iran It Gm | *meith₂"
"*molh₂-éie-","‘keep crushing or grinding, crush or grind all the time’ [iter. | meso.] : Gm | *melh₂ ¹"
"*mon-éie-","‘be continually staying’ [iter. | meso.] : Iran | *men ²"
"*morh₂-éie-","‘keep cramming or crushing’ [iter. | meso.] : Gm | *merh₂ ¹"
"*mors-éie-","‘make (so.) forget’ [caus. | meso.] : Ind Gm | *mers"
"*nok̑-éie-","‘make (so. / st.) disappear’ [caus. | meso.] : IIr It | *nek̑"
"*nom-éie-","‘bend (sth.) vt., make (so.) bend or bow’ [caus. | meso.] : Iran | *nem ¹"
"*nos-éie-","‘make or let (so.) escape, bring (so.) home safely’ [caus. | meso.] : Gm | *nes"
"*plou-éie-","‘make (so.) swim; float (sth.) vt.’ [caus. | meso.] : IIr Gm | *pleu ¹"
"*poh₃-i-éie-","‘let (so.) drink, give a drink to’ [caus. | meso.] : Ind | *peh₃"
"*prok̑-éie-","‘ask over and over, be always asking’ [iter. | meso.] : Gm BSl | *prek̑"
"*s̱gʷosh₂-éie-","‘extinguish, put out (a fire, light)’ [caus. | meso.] : Ind | *s̱gʷesh₂"
"*s̱kor-éie-","‘clip short repeatedly, be cutting constantly’ [iter. | meso.] : Anat Arm | *s̱ker ¹"
"*s̱noh₂-éie-","‘make (so.) swim, bathe (so.), immerse (sth.)’ [caus. | meso.] : Iran | *s̱neh₂"
"*sol-éie-","‘make (so.) dart away, make (so.) jump’ [caus. | meso.] : Ind | *sel ¹"
"*solk-éie-","‘pull repeatedly’ [iter. | meso.] : Gk Alb | *selk"
"*spond-éie-","‘be continually making offerings’ [iter. | meso.] : It | *spend ¹"
"*s̱pʰorh₂-éie-","‘kick repeatedly’ [iter. | meso.] : Anat Gm | *s̱pʰerh₂"
"*srobʰ-éie-","‘slurp continually’ [iter. | meso.] : Anat Gk It Alb | *srebʰ"
"*stoh₂-éie-","‘make (so.) stand up; let (so.) enter, admit (so.)’ [caus. | meso.] : Iran Gm Sl | *steh₂"
"*suop-éie-","‘put (so.) to sleep’ [caus. | meso.] : Ind Gm | *suep"
"*su̯r̥gʰ-h₁i̯é-","‘be sick, be sickly, be worried’ [stat. | meso.] : Gm | *suer⁃gʰ"
"*tokʷ-éie-","‘run constantly, flee or escape repeatedly’ [iter. | meso.] : Iran | *tekʷ"
"*tékʷ-s- / *tₑkʷ-s-","‘try to escape, want to run away’ [desid. | amph.] : Celt | *tekʷ"
"*tomk-éie-","‘make (sth.) firm, make (sth.) congeal or curdle’ [caus. | meso.] : Celt Gm | *temk"
"*torkʷ-éie-","‘twist vt., make (sth.) twist’ [caus. | meso.] : It | *terkʷ"
"*tors-éie-","‘dry (sth.) vt., make (so.) thirsty vt.’ [caus. | meso.] : Anat Ind It Gm Alb | *ters"
"*trom-éie-","‘tremble again and again’ [iter. | meso.] : Gk | *trem"
"*uégʷ-s- / *ugʷ-s-","‘want to moisten, try to moisten’ [desid. | amph.] : Ind | *uegʷ"
"*uobʰ-éie-","‘be weaving constantly or over and over’ [iter. | meso.] : Iran Gm | *uebʰ"
"*uog̑ʰ-éie-","‘bring (sth. / so.) in a vehicle, transport’ [caus. | meso.] : IIr | *ueg̑ʰ"
"*uoid-éie-","‘make (so.) perceive, reveal (sth. to so.)’ [caus. | meso.] : IIr Celt Gm | *ueid"
"*uéid-s- / *uid-s-","‘try to perceive, try to get a look at > ‘look for’’ [desid. | amph.] : It | *ueid"
"*uort-éie-","‘turn (sth.) over or around’ [caus. | meso.] : IIr Gm Sl | *uer⁃t"
"*uos-éie-","‘clothe, put clothes on (so.)’ [caus. | meso.] : Anat Ind Gm Alb | *ues ¹"
"*ti-tkʷ-s-é-","‘want to run’ [desid. | meso.] : Iran Celt | *tekʷ"
"*kʷi-kʷr̥-h₁s-é-","‘try to cut or make’ [desid. | meso.] : Anat Ind | *kʷer ¹"
"*k̑loi-éie-","‘make (sth.) lean (on sth.), prop (sth.) up’ [caus. | meso.] : Iran Alb | *k̑lei"
"*du-ó-h₁e > *duóh₁(u)","‘two’ [num. m.] : Anat IIr Gk It Celt Gm Arm BSl T Alb | *du"
"*du-ó-i(h₁)","‘two’ [num. nt.] : IIr T | *du"
"?*du-óh₁-ih₁ / ?*du-h₁-iéh₁-","‘two’ [num. f. | prot.] : IIr Celt Sl | *du"
"*du-is","‘twice’ [adv.] : IIr Gk It Celt Gm | *du"
"*tréi-es / *tri- ; [asg.] *trí-ns","‘three’ [num.] : Anat Ind Nur Gk It Celt Gm Arm BSl Alb | *trei"
"*trí-h₂","‘three’ [num. nt.] : IIr Gk It T | *trei"
"*tí‑sr- / *tisr-","‘three f.’ [num. f. | amph.] : Celt | *trei"
"*tri-s","‘thrice, three times’ [adv.] : IIr Gk It | *trei"
"*kʷₑt⸰uór- / *kʷₑt-u̯r̥- ; [nsg.] *kʷₑt‑uṓr","‘four’ [num. mnt. | hyst.] : IIr Gk It Celt Gm Arm Balt T Alb + | *kʷet⁃uor|⁃esr"
"?*kʷét⸰esr- / ?*kʷet⸰esr-","‘four f.’ [f. | ? amph.] : IIr Celt | *kʷet⁃uor|⁃esr"
"*suek̑s","‘six’ [num.] : IIr Gk Celt Arm | *suek̑s"
"*septḿ̥","‘seven’ [num.] : IIr Gk It Celt Gm Arm T Alb | *septm"
"*h₃ek̑tó‑h₁e (‑h₁u)","‘eight’ [num.] : Anat IIr Gk It Celt Gm Arm Balt T Alb | *h₃ok̑t⁃oh₁u"
"*h₁néu̯⸰n̥","‘nine’ [num.] : Anat IIr It Celt Gm T Alb | *h₁neu⁃n"
"*duī́-k̑m̥t-(ih₁)","‘twenty < ‘two tens’’ [num.] : IIr Gk It Celt Arm T Alb | *dek̑mt"
"*dék̑m̥t > *dék̑m̥","‘ten’ [num.] : IIr Gk It Celt Gm Arm T | *dek̑mt"
"*(d)k̑m̥t-ó-","‘hundred’ [num. nt. | meso.] : Anat IIr Gk It Celt Gm BSl T | *dek̑mt"
"*ni-sd-ó-","‘nest < ‘(place to) sit down’’ [mnt. | meso.] : Ind It Celt Gm Arm Balt T | *sed"
"*néu-eh₂-","‘make new, renew’ [caus. deadj. | acro.] :  | *neu ¹"
"*pr̥k̇-tó-","‘afraid’ [adj. | meso.] : Gm | *prek̇ "
"↷*pr̥k̇-to-ié-","‘frighten vt.’ [↷ pres. | meso.] : Gm | *prek̇ "
"*h₁rudʰ-éh₁‑","‘be red’ [stat. | meso.] : It Celt Gm BSl | *h₁reudʰ"
"*h₂eph₃⸰el‑ / *h₂eph₃⸰l- ; [nsg.] *h₂eph₃⸰ōl (← *h₃el‑s)","‘apple’ [sb.] : Celt Gm BSl | *h₂eph₃⁃l"
"*h₂eg̑-","‘driving, leading’ [adj.] : Ind It | *h₂eg̑ ¹"
"*u̯n̥-h₂eg̑-t-","‘driver, leader, chief’ [m.] : Gk | *h₂eg̑ ¹"
"*h₂eg̑-ón- / **h₂g-n- ; [nsg.] *h₂eg̑-ō","‘assembly, gathering, driving’ [sb. | hyst.] : Gk It | *h₂eg̑ ¹"
"*h₂g̑-tór- / *h₂g̑-tr- ; *h₂g̑‑tōr (← *‑tor‑s)","‘leader, driver’ [m. | hyst.] : Gk It | *h₂eg̑ ¹"
"*h₂ég̑-mn̥","‘channel, haul’ [nt.] : Ind It | *h₂eg̑ ¹"
"*h₂og̑-í-","‘race, wrestling match, competition; avarice’ [mf.] : Ind | *h₂eg̑ ¹"
"*h₂og̑-mo-","‘run, course, channel, furrow’ [m.] : Ind | *h₂eg̑ ¹"
"*h₂ég̑-tr-eh₂","‘whip’ [f. | acro.] : IIr | *h₂eg̑ ¹"
"*h₂ói⸰u / *h₂éi-u- ~ *h₁i-éu‑","‘lifetime, age, time’ [nt. | acro. ~ prot.] : IIr Gk It Gm BSl | *h₂ei⁃u"
"*h₂éi̯⸰u- / *h₂i̯-éu-","‘lively, full of the life force’ [adj. | prot.] : Ind | *h₂ei⁃u"
"*h₂i̯⸰u-h₃n̥-k̑‑ó-","‘young; ↪︎young bull’ [adj. | meso.] : IIr It Celt Gm | *h₂ei⁃u"
"*h₂i⸰eu-isth₂-o-","‘youngest’ [adj.] : IIr | *h₂ei⁃u"
"*h₂ék̑-mon- / *h₂k̑-n- ; [nsg.] *h₂ék̑-mō","‘stone, anvil; heaven’ [m. | ? amph.] : IIr Gk Balt | *h₂ek̑"
"↷ ?*h₂ék̑-r-no-","‘of the maple tree; ↪︎ maple tree’ [↷ adj.] : It Gm | *h₂ek̑"
"*h₂ok̑-r-i-","‘corner, point; stony mountain, hilltop’ [sb.] : Ind Gk It Celt | *h₂ek̑"
"*h₂ek̑-í-","‘edge, point, sharpness’ [f. | meso.] : Gk It Gm + | *h₂ek̑"
"*h₂émg̑ʰ-u- / *h₂m̥g̑ʰ-éu-","‘narrow’ [adj. | prot.] : Ind Celt Gm Arm Sl | *h₂emg̑ʰ"
"*h₂émg̑ʰ-os / *h₂émg̑ʰ-es-","‘constriction, oppression, anxiety’ [nt. | acro.] : IIr It Balt Alb | *h₂emg̑ʰ"
"*h₂émg̑ʰ-ies- / ? *h₂m̥g̑ʰ-is-","‘narrower, tighter’ [adj. | ? amph.] : Ind | *h₂emg̑ʰ"
"*h₂émg̑ʰ-isth₂-o-","‘narrowest, tightest’ [adj. | acro.] : Gk Gm | *h₂emg̑ʰ"
"*h₂ón-r̥","‘dream, vision’ [sb.] : Gk | *h₂on⁃r|n"
"? *h₁su•h₂n⸰ér-o-","‘capable, energetic, powerful, lucky < ‘good-inspiration’’ [adj. | ? meso.] : Ind | *h₂on⁃r|n"
"*h₂énh₀t-h₂ / *h₂n̥h₀t-éh₂-","‘doorpost’ [f. | prot.] : IIr It Gm Arm | *h₂enh₀t"
"*h₂énh₁-mn̥","‘breath’ [nt.] : Iran | *h₂enh₁"
"*h₂enh₁-mon- ; [nsg.] *h₂enh₁-mō","‘breath, wind’ [f.] : Gk Celt | *h₂enh₁"
"*h₂énh₁-ti- / *h₂n̥h₂-téi-","‘breath’ [f. | prot.] : Iran Celt Gm | *h₂enh₁"
"*h₂énh₁-mo-","‘wind, breath, soul’ [sb. | acro.] : Gk It Celt Gm | *h₂enh₁"
"*h₂énh₁-teh₂","‘wheezing, panting’ [f. | ? acro.] : Celt Gm Alb | *h₂enh₁"
"*h₂ḗp- / *h₂ép-","‘water’ [f. | ? acro.] : Anat IIr Balt T + | *h₂ep ¹"
"*h₂ep-h₃én- (> *h₂abón-) / *h₂p-h₃n- (> *h₂bn-)","‘↪river (< ‘having water’)’ [sb. < adj. | prot.] : Anat It Celt | *h₂ep ¹"
"*h₂érg̑-i- / *h₂r̥g̑-éi-","‘white, bright, quick’ [adj. | prot.] : Anat Ind Gk Celt + | *h₂erg̑"
"*h₂r̥g̑-n̥t-o-","‘silver (metal); money’ [nt.] : IIr It Celt Arm | *h₂erg̑"
"*h₂érh₃-u̯r̥ / *h₂r̥h₃-uén-","‘cereal, grain’ [nt. | prot.] : IIr Celt | *h₂erh₃"
"↷ *h₂r̥h₃-u̯r̥-ih₂","‘fields, farmland’ [↷ f.] : Gk It | *h₂erh₃"
"*h₂erh₃-tér- / ?*h₂rh₃‑tr‑","‘plowman’ [m. | hyst. ?] : Gk | *h₂erh₃"
"*h₂érh₃-ti- / *h₂r̥h₃-téi-","‘plowing, farmland’ [f. | prot.] : Gk Celt Gm Balt | *h₂erh₃"
